id,timestamp,machine_id,component,sensor_name,sensor_value,sensor_unit
18740,2025-01-18 16:46:28,9,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,111.94263615404674,L/min
18741,2025-01-18 16:47:28,9,urn:crawlercrane-ontology#Carbody,carbodyclearance,1.2074350213353493,m
18742,2025-01-18 16:48:28,9,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,274.3780934789384,L
18743,2025-01-18 16:49:28,9,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,13.684509948895835,m
18744,2025-01-18 16:50:28,9,urn:crawlercrane-ontology#Operator_Cab,heateroutput,0.19286136991121508,kW
18745,2025-01-18 16:51:28,9,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,306.0996773743204,L
18746,2025-01-18 16:52:28,9,urn:crawlercrane-ontology#Side_Frames,trackgauge,0.02029349253365466,m
18747,2025-01-18 16:53:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,1.1361812745895807,rpm
18748,2025-01-18 16:54:28,9,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,330.4816852634704,rpm
18749,2025-01-18 16:55:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,94.6082800990653,bar
18750,2025-01-18 16:56:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,0.7675058559675931,rpm
18751,2025-01-18 16:57:28,9,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,1468.9998281784563,rpm
18752,2025-01-18 16:58:28,9,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,734.5356344512936,rpm
18753,2025-01-18 16:59:28,9,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,75.47142112195044,°
18754,2025-01-18 17:00:28,9,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,49.82453694401661,L
18755,2025-01-18 17:01:28,9,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,44.82154690042103,°
18756,2025-01-18 17:02:28,9,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,147.80415192266358,L/min
18757,2025-01-18 17:03:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,1.6750846535266997,rpm
18758,2025-01-18 17:04:28,9,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,1143.1849057836005,rpm
18759,2025-01-18 17:05:28,9,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,588.0243957793263,rpm
18760,2025-01-18 17:06:28,9,urn:crawlercrane-ontology#Carbody,carbodyclearance,2.367339255028657,m
18761,2025-01-18 17:07:28,9,urn:crawlercrane-ontology#Carbody,carbodyclearance,0.6877101068334817,m
18762,2025-01-18 17:08:28,9,urn:crawlercrane-ontology#Counterweight,counterweight,16.82990504239556,470 kg
18763,2025-01-18 17:09:28,9,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,272.37378894603376,L
18764,2025-01-18 17:10:28,9,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,51.73770358649715,m
18765,2025-01-18 17:11:28,9,urn:crawlercrane-ontology#Carbody,carbodyclearance,1.504796746518387,m
18766,2025-01-18 17:12:28,9,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,1575.177858105917,rpm
18767,2025-01-18 17:13:28,9,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,233.25408772238293,L
18768,2025-01-18 17:14:28,9,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,44.584819646028215,m
18769,2025-01-18 17:15:28,9,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,23.22277571445989,°
18770,2025-01-18 17:16:28,9,urn:crawlercrane-ontology#Counterweight,counterweight,29.86768419715637,470 kg
18771,2025-01-18 17:17:28,9,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,198.83354031382416,rpm
18772,2025-01-18 17:18:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,203.78331820196706,bar
18773,2025-01-18 17:19:28,9,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,39.17807518134373,m
18774,2025-01-18 17:20:28,9,urn:crawlercrane-ontology#Counterweight,counterweight,51.115211799335015,470 kg
18775,2025-01-18 17:21:28,9,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,67.0425029369491,m
18776,2025-01-18 17:22:28,9,urn:crawlercrane-ontology#Counterweight,counterweight,42.243678243791294,470 kg
18777,2025-01-18 17:23:28,9,urn:crawlercrane-ontology#Tubular_Jib,jiblength,17.162859521641952,m
18778,2025-01-18 17:24:28,9,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,23.127077121391483,m
18779,2025-01-18 17:25:28,9,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,39.0907820477181,L/min
18780,2025-01-18 17:26:28,9,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,0.5058063178864717,m
18781,2025-01-18 17:27:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,0.20030914480342957,rpm
18782,2025-01-18 17:28:28,9,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,11.35798285824969,°
18783,2025-01-18 17:29:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.023645636579535445,N/A
18784,2025-01-18 17:30:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,0.7519484619464322,rpm
18785,2025-01-18 17:31:28,9,urn:crawlercrane-ontology#Tubular_Jib,jiblength,1.1282545911866337,m
18786,2025-01-18 17:32:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.025984789996243984,N/A
18787,2025-01-18 17:33:28,9,urn:crawlercrane-ontology#Carbody,carbodyclearance,1.5161740822185032,m
18788,2025-01-18 17:34:28,9,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,45.707898146460884,m
18789,2025-01-18 17:35:28,9,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,66.8895851645549,m
18790,2025-01-18 17:36:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,0.16663273800759038,rpm
18791,2025-01-18 17:37:28,9,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,31.833813531985385,m
18792,2025-01-18 17:38:28,9,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,1040.9542128141693,rpm
18793,2025-01-18 17:39:28,9,urn:crawlercrane-ontology#Carbody,carbodyclearance,1.4931291526976949,m
18794,2025-01-18 17:40:28,9,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,23.864313155752143,°
18795,2025-01-18 17:41:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,248.11222326587966,bar
18796,2025-01-18 17:42:28,9,urn:crawlercrane-ontology#Operator_Cab,heateroutput,4.551070796680321,kW
18797,2025-01-18 17:43:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,15.440648489723833,mm
18798,2025-01-18 17:44:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,17.131916764453482,mm
18799,2025-01-18 17:45:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,4.649775640341338,mm
18800,2025-01-18 17:46:28,9,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,25.037252465158883,m
18801,2025-01-18 17:47:28,9,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,253.79267024887767,L/min
18802,2025-01-18 17:48:28,9,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,94.26863684102592,°
18803,2025-01-18 17:49:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.9492603019660526,N/A
18804,2025-01-18 17:50:28,9,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,7.508806341943351,m
18805,2025-01-18 17:51:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,4.428714872112455,bar
18806,2025-01-18 17:52:28,9,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,50.39782180709732,m
18807,2025-01-18 17:53:28,9,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,84.04155710927367,°
18808,2025-01-18 17:54:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,16.83549249557061,mm
18809,2025-01-18 17:55:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,0.3954845363985498,rpm
18810,2025-01-18 17:56:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.9508667287961299,N/A
18811,2025-01-18 17:57:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,1.661833294127007,rpm
18812,2025-01-18 17:58:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,204.11502445036047,bar
18813,2025-01-18 17:59:28,9,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,49.51729661695832,m
18814,2025-01-18 18:00:28,9,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,947.0579862600567,rpm
18815,2025-01-18 18:01:28,9,urn:crawlercrane-ontology#Counterweight,counterweight,18.897658410510335,470 kg
18816,2025-01-18 18:02:28,9,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,23.527189605057,m
18817,2025-01-18 18:03:28,9,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,38.41567857834421,m
18818,2025-01-18 18:04:28,9,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,59.600075891518344,m
18819,2025-01-18 18:05:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.45524391277971854,N/A
18820,2025-01-18 18:06:28,9,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,69.45608824156065,L/min
18821,2025-01-18 18:07:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,258.8885890354583,bar
18822,2025-01-18 18:08:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,54.86099428254272,bar
18823,2025-01-18 18:09:28,9,urn:crawlercrane-ontology#Carbody,carbodyclearance,1.4993865447067,m
18824,2025-01-18 18:10:28,9,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,183.12168681974728,L/min
18825,2025-01-18 18:11:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,0.7437283340661704,rpm
18826,2025-01-18 18:12:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,131.81658404889453,bar
18827,2025-01-18 18:13:28,9,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,93.7123038254042,L
18828,2025-01-18 18:14:28,9,urn:crawlercrane-ontology#Tubular_Jib,jiblength,12.103867430515782,m
18829,2025-01-18 18:15:28,9,urn:crawlercrane-ontology#Tubular_Jib,jiblength,13.054314940592286,m
18830,2025-01-18 18:16:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,0.5180639845156737,rpm
18831,2025-01-18 18:17:28,9,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,15.158662954997592,m
18832,2025-01-18 18:18:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.4532393212873326,N/A
18833,2025-01-18 18:19:28,9,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,54.83152614056412,m
18834,2025-01-18 18:20:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,3.474906225364032,mm
18835,2025-01-18 18:21:28,9,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,33.34937073315846,°
18836,2025-01-18 18:22:28,9,urn:crawlercrane-ontology#Operator_Cab,heateroutput,1.2176843621216296,kW
18837,2025-01-18 18:23:28,9,urn:crawlercrane-ontology#Side_Frames,trackgauge,4.939683463729199,m
18838,2025-01-18 18:24:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,12.064036508588798,mm
18839,2025-01-18 18:25:28,9,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,129.89922935046144,L/min
18840,2025-01-18 18:26:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.5114124669300728,N/A
18841,2025-01-18 18:27:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,132.33945774688917,bar
18842,2025-01-18 18:28:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,144.34927588884673,bar
18843,2025-01-18 18:29:28,9,urn:crawlercrane-ontology#Tubular_Jib,jiblength,17.15306505181672,m
18844,2025-01-18 18:30:28,9,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,18.152673034744176,m
18845,2025-01-18 18:31:28,9,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,86.8382338001454,m
18846,2025-01-18 18:32:28,9,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,20.32257465984201,m
18847,2025-01-18 18:33:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,11.126247580321385,mm
18848,2025-01-18 18:34:28,9,urn:crawlercrane-ontology#Counterweight,counterweight,52.72305061679641,470 kg
18849,2025-01-18 18:35:28,9,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,42.29066902521039,°
18850,2025-01-18 18:36:28,9,urn:crawlercrane-ontology#Tubular_Jib,jiblength,12.151155885394688,m
18851,2025-01-18 18:37:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,30.77208206616522,bar
18852,2025-01-18 18:38:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.3097466150528807,N/A
18853,2025-01-18 18:39:28,9,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,27.282803023845744,m
18854,2025-01-18 18:40:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,0.18334496598983177,rpm
18855,2025-01-18 18:41:28,9,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,339.2461833240092,rpm
18856,2025-01-18 18:42:28,9,urn:crawlercrane-ontology#Operator_Cab,heateroutput,1.4482034756088962,kW
18857,2025-01-18 18:43:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,18.50827801475857,mm
18858,2025-01-18 18:44:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.13065737066568073,N/A
18859,2025-01-18 18:45:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,0.6908776789932622,rpm
18860,2025-01-18 18:46:28,9,urn:crawlercrane-ontology#Tubular_Jib,jiblength,30.002560505189987,m
18861,2025-01-18 18:47:28,9,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,1155.1662223891717,rpm
18862,2025-01-18 18:48:28,9,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,822.8204590440813,rpm
18863,2025-01-18 18:49:28,9,urn:crawlercrane-ontology#Side_Frames,trackgauge,0.28433850416627354,m
18864,2025-01-18 18:50:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.4796633130336898,N/A
18865,2025-01-18 18:51:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,229.50425294843512,bar
18866,2025-01-18 18:52:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.11059220308250717,N/A
18867,2025-01-18 18:53:28,9,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,33.96607140180304,°
18868,2025-01-18 18:54:28,9,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,62.31488589666362,m
18869,2025-01-18 18:55:28,9,urn:crawlercrane-ontology#Carbody,carbodyclearance,0.37,m
18870,2025-01-18 18:56:28,9,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,83.08605924027546,m
18871,2025-01-18 18:57:28,9,urn:crawlercrane-ontology#Carbody,carbodyclearance,0.37,m
18872,2025-01-18 18:58:28,9,urn:crawlercrane-ontology#Operator_Cab,heateroutput,0.11278712080465636,kW
18873,2025-01-18 18:59:28,9,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,23.4216720823398,L/min
18874,2025-01-18 19:00:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,0.3655222815097841,rpm
18875,2025-01-18 19:01:28,9,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,28.79834002197847,m
18876,2025-01-18 19:02:28,9,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,17.648492607113823,m
18877,2025-01-18 19:03:28,9,urn:crawlercrane-ontology#Tubular_Jib,jiblength,22.080018674602417,m
18878,2025-01-18 19:04:28,9,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,15.164666463091622,m
18879,2025-01-18 19:05:28,9,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,34.8961902431105,m
18880,2025-01-18 19:06:28,9,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,257.7768431059647,L/min
18881,2025-01-18 19:07:28,9,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,449.25419068256065,L
18882,2025-01-18 19:08:28,9,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,43.88198453296154,m
18883,2025-01-18 19:09:28,9,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,189.82335829660934,L/min
18884,2025-01-18 19:10:28,9,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,1631.5985716278,rpm
18885,2025-01-18 19:11:28,9,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,433.3037999777743,L
18886,2025-01-18 19:12:28,9,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,10.50659577340942,m
18887,2025-01-18 19:13:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,34.34846661134267,bar
18888,2025-01-18 19:14:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,11.436949267621438,mm
18889,2025-01-18 19:15:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,1.4063844371076366,rpm
18890,2025-01-18 19:16:28,9,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,64.57876304994521,m
18891,2025-01-18 19:17:28,9,urn:crawlercrane-ontology#Tubular_Jib,jiblength,0.47354043260590706,m
18892,2025-01-18 19:18:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,4.390425080941695,bar
18893,2025-01-18 19:19:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,0.6083030829440621,rpm
18894,2025-01-18 19:20:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.7629116898532996,N/A
18895,2025-01-18 19:21:28,9,urn:crawlercrane-ontology#Operator_Cab,heateroutput,0.04118913037651224,kW
18896,2025-01-18 19:22:28,9,urn:crawlercrane-ontology#Operator_Cab,heateroutput,2.976053000881423,kW
18897,2025-01-18 19:23:28,9,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,2.8609918712800875,°
18898,2025-01-18 19:24:28,9,urn:crawlercrane-ontology#Counterweight,counterweight,32.87529541224168,470 kg
18899,2025-01-18 19:25:28,9,urn:crawlercrane-ontology#Carbody,carbodyclearance,1.0148156676427549,m
18900,2025-01-18 19:26:28,9,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,293.58860741765733,L
18901,2025-01-18 19:27:28,9,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,424.8021431247493,rpm
18902,2025-01-18 19:28:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,21.532285826448824,mm
18903,2025-01-18 19:29:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,67.30803864137437,bar
18904,2025-01-18 19:30:28,9,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,23.11189542145935,°
18905,2025-01-18 19:31:28,9,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,740.757612615954,rpm
18906,2025-01-18 19:32:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.19989624610790024,N/A
18907,2025-01-18 19:33:28,9,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,2.0151046525108245,m
18908,2025-01-18 19:34:28,9,urn:crawlercrane-ontology#Side_Frames,trackgauge,2.942044942919482,m
18909,2025-01-18 19:35:28,9,urn:crawlercrane-ontology#Tubular_Jib,jiblength,7.773191544089878,m
18910,2025-01-18 19:36:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.08791701573481348,N/A
18911,2025-01-18 19:37:28,9,urn:crawlercrane-ontology#Tubular_Jib,jiblength,9.250968359476392,m
18912,2025-01-18 19:38:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,18.849077086146686,mm
18913,2025-01-18 19:39:28,9,urn:crawlercrane-ontology#Tubular_Jib,jiblength,7.188341987046384,m
18914,2025-01-18 19:40:28,9,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,379.45519433689645,L
18915,2025-01-18 19:41:28,9,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,5.1391725378812145,°
18916,2025-01-18 19:42:28,9,urn:crawlercrane-ontology#Tubular_Jib,jiblength,8.350210892121694,m
18917,2025-01-18 19:43:28,9,urn:crawlercrane-ontology#Counterweight,counterweight,39.85916604818259,470 kg
18918,2025-01-18 19:44:28,9,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,5.393636942224537,°
18919,2025-01-18 19:45:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,0.14666032767136084,rpm
18920,2025-01-18 19:46:28,9,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,71.29394059371398,m
18921,2025-01-18 19:47:28,9,urn:crawlercrane-ontology#Operator_Cab,heateroutput,0.21431617332635805,kW
18922,2025-01-18 19:48:28,9,urn:crawlercrane-ontology#Side_Frames,trackgauge,4.387740544516785,m
18923,2025-01-18 19:49:28,9,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,342.5352102761928,L
18924,2025-01-18 19:50:28,9,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,39.97269910975363,°
18925,2025-01-18 19:51:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.6412407304830385,N/A
18926,2025-01-18 19:52:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.06551981477211422,N/A
18927,2025-01-18 19:53:28,9,urn:crawlercrane-ontology#Side_Frames,trackgauge,0.17558240060037025,m
18928,2025-01-18 19:54:28,9,urn:crawlercrane-ontology#Counterweight,counterweight,4.412206690697261,470 kg
18929,2025-01-18 19:55:28,9,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,40.79112469276043,m
18930,2025-01-18 19:56:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,175.7574806539588,bar
18931,2025-01-18 19:57:28,9,urn:crawlercrane-ontology#Counterweight,counterweight,44.2663849903284,470 kg
18932,2025-01-18 19:58:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.8682567696760884,N/A
18933,2025-01-18 19:59:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,17.676840624875503,mm
18934,2025-01-18 20:00:28,9,urn:crawlercrane-ontology#Tubular_Jib,jiblength,12.468673971538028,m
18935,2025-01-18 20:01:28,9,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,63.160062171481776,L
18936,2025-01-18 20:02:28,9,urn:crawlercrane-ontology#Operator_Cab,heateroutput,1.8764553518201987,kW
18937,2025-01-18 20:03:28,9,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,23.347441944351264,m
18938,2025-01-18 20:04:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,113.06464376018069,bar
18939,2025-01-18 20:05:28,9,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,23.20919009220045,bar
18940,2025-01-18 20:06:28,9,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,8.525674700381185,m
18941,2025-01-18 20:07:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,0.21831113662827317,rpm
18942,2025-01-18 20:08:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,1.5534377127783578,rpm
18943,2025-01-18 20:09:28,9,urn:crawlercrane-ontology#Tubular_Jib,jiblength,7.03295466716825,m
18944,2025-01-18 20:10:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,18.5007007176342,mm
18945,2025-01-18 20:11:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,4.8836139231638205,mm
18946,2025-01-18 20:12:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,0.43297130540132023,mm
18947,2025-01-18 20:13:28,9,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,4.790990225887644,L/min
18948,2025-01-18 20:14:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.9259176504495524,N/A
18949,2025-01-18 20:15:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,17.59779768393016,mm
18950,2025-01-18 20:16:28,9,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,287.73151708378583,L
18951,2025-01-18 20:17:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,12.961168734974514,mm
18952,2025-01-18 20:18:28,9,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,1898.5176609320372,rpm
18953,2025-01-18 20:19:28,9,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,29.226535400742325,m
18954,2025-01-18 20:20:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.06515796645268279,N/A
18955,2025-01-18 20:21:28,9,urn:crawlercrane-ontology#Carbody,carbodyclearance,1.1282856898099674,m
18956,2025-01-18 20:22:28,9,urn:crawlercrane-ontology#Tubular_Jib,jiblength,20.573849799189443,m
18957,2025-01-18 20:23:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.5592936929476579,N/A
18958,2025-01-18 20:24:28,9,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,241.2000262699391,L
18959,2025-01-18 20:25:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.07765754042378492,N/A
18960,2025-01-18 20:26:28,9,urn:crawlercrane-ontology#Side_Frames,trackgauge,3.74354294124595,m
18961,2025-01-18 20:27:28,9,urn:crawlercrane-ontology#Side_Frames,trackgauge,3.8740406400195586,m
18962,2025-01-18 20:28:28,9,urn:crawlercrane-ontology#Tubular_Jib,jiblength,19.898762505258873,m
18963,2025-01-18 20:29:28,9,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,124.95811851811068,L/min
18964,2025-01-18 20:30:28,9,urn:crawlercrane-ontology#Counterweight,counterweight,58.37745493550947,470 kg
18965,2025-01-18 20:31:28,9,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,34.71238382858893,m
18966,2025-01-18 20:32:28,9,urn:crawlercrane-ontology#Swing_System,swingspeed,0.9760065648398232,rpm
18967,2025-01-18 20:33:28,9,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,20.227985302984536,mm
18968,2025-01-18 20:34:28,9,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,236.48433883223623,L
18969,2025-01-18 20:35:28,9,urn:crawlercrane-ontology#Operator_Cab,heateroutput,4.166020167946735,kW
18970,2025-01-18 20:36:28,9,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.09557618443985028,N/A
18971,2025-01-18 20:37:28,9,urn:crawlercrane-ontology#Side_Frames,trackgauge,2.7663060447588594,m
18972,2025-01-18 20:38:28,9,urn:crawlercrane-ontology#Carbody,carbodyclearance,1.5639301388827673,m
